-29, 35, -53, 35, 14, -9, -1, 24
33, 36, -102, 51, -12, 32, -55, -9
44, 6, -41, 14, 13, -12, 36, 57
-18, 66, 0, -78, 11, 7, -30, 21
15, 25, -110, -41, 35, -10, -56, -51
-7, 22, -18, -42, -3, -23, 60, -15
-5, 56, 75, 23, -17, 12, -28, 28
40, 30, 12, -16, 1, 39, -29, -60
-2, 37, 6, -47, -27, 50, 30, -41
12, -17, -60, 52, 4, 17, -2, 1
-9, 9, -37, -36, -14, 11, 17, 18
-66, 39, 29, -39, -53, -16, 26, 77
-34, -32, 9, 10, 25, -37, 19, 40
14, 12, -3, -79, 24, -9, 8, -33
10, 11, -12, -8, 4, -17, -2, -37
35, -32, -4, 90, 28, -39, -12, -20
43, 24, 45, 34, -30, -5, 19, -39
14, -12, -27, -12, -42, 30, 36, -8
-18, -30, -64, -14, 1, -11, -6, 33
-31, 48, 36, 39, 8, -37, -29, 51
36, 10, -40, 25, -24, 0, -34, 18
50, 8, -40, -16, 3, 37, -8, -38
7, 14, 46, 16, -10, -20, 27, 3
-5, -19, 34, 9, -71, -12, 63, 11
19, 40, 39, 4, -25, 41, 21, 2
-3, 19, 52, -28, -45, -36, 31, 20
-21, -10, 61, -70, -52, -14, 72, -17
12, 0, -33, -54, -32, -21, -31, -30
-23, -14, -49, 0, -20, -31, 12, -9
8, 11, 53, -17, 66, 22, 26, -46
57, 7, 54, 34, 16, -40, -12, -33
-17, -19, 28, 106, -68, -3, 36, -6
-25, 33, 54, -14, 16, 2, -7, -31
4, 73, 102, -16, 37, -32, 19, 50
-5, 9, 57, 23, -30, 23, -12, 28
33, -22, -42, -19, -17, -21, -26, -52
14, 1, -7, -30, 15, -38, 68, 1
-2, -18, 15, -8, 36, 10, 3, -25
61, 3, -43, 12, 7, 2, -30, -32
44, -4, -48, 28, -13, 14, 8, 17
-1, -43, -12, 18, 22, 14, 6, -19
-8, 13, 22, -44, -8, -11, -13, -55
-39, 29, -22, -51, -12, 38, -25, -11
-51, -25, 23, -89, 18, 13, 21, 25
-2, -44, -36, -37, -7, -19, -9, -19
14, -12, -111, 1, -3, 5, -3, -24
9, 32, 59, -96, -11, -20, 64, -11
-10, 42, 49, -37, -54, 14, 39, -29
-33, -6, -22, 11, -28, 5, 40, -21
8, -5, 8, -35, -14, 12, -32, -26
53, 58, -45, 45, 32, 20, -21, 7
50, 21, -72, 29, 41, -15, 60, 25
33, -40, -44, -93, -35, 15, -75, -44
17, -47, 57, 35, -2, -43, -15, -27
-23, 14, 108, 43, -9, -17, 71, 30
9, 53, -48, -80, -12, 6, -12, 9
20, -12, -64, 43, 37, -47, 53, 16
-5, 1, -27, 12, 28, 24, 18, 7
-11, 4, -8, -73, 30, 29, -12, 20
9, -31, -33, 14, 0, -3, 21, -14
76, 3, -88, -66, -14, -33, 1, -76
30, -5, 41, -88, -14, -46, -8, -5
-15, 2, 9, 9, -40, -39, -59, 2
-51, 0, -11, -42, -21, -11, 0, -1
-39, -24, -33, -19, -34, 39, 32, 37
20, -12, -17, -7, -9, -8, -20, -8
-4, -32, 76, -5, 36, -25, -30, -41
14, -22, -22, 44, 1, -22, -27, 15
-49, 20, 63, -20, 34, -33, 23, 15
-54, -4, 53, -36, 9, 2, -7, 19
31, -34, -48, -12, -68, 11, -45, 31
6, 0, -12, 10, -12, 10, -24, -40
10, 5, -73, -21, 33, -2, -29, -5
5, -24, -29, -34, -11, -7, 24, -9
24, 7, 33, 49, 17, 10, 29, -3
15, 27, -35, 79, 25, -41, -10, 38
-35, -18, -68, 16, 0, -34, 34, -31
28, 17, 36, -42, 4, 14, 44, 4
-21, 29, 106, -13, -78, -11, 18, 50
-63, 9, -20, 6, -29, -17, -35, -3
10, 39, -40, -4, 52, -27, -66, -13
-4, -14, 44, -52, -11, 15, 12, 18
26, -14, -60, -77, -27, 22, 26, -10
-5, 17, -29, -4, -36, -45, -14, -34
-11, -22, 14, 21, -22, 7, 13, 14
26, -27, -63, -25, 0, 21, 22, 3
-50, -45, -4, -3, -10, -31, -15, -53
7, -18, -7, -7, 24, 21, -17, -39
32, 27, 68, -90, -8, 24, 17, -16
-8, -15, 40, -33, -44, -69, -3, -20
14, -37, -31, 45, 6, -67, -7, 3
-4, -11, 83, -13, -30, -15, -2, 8
-27, -3, -10, 25, -46, -39, -9, -37
-39, 11, -14, -12, -15, -24, 37, -37
4, 28, 86, -93, -23, 10, 35, -34
-16, -3, -43, 27, -16, -43, 20, -49
-29, 0, -46, 2, -52, -45, 24, -4
46, 59, 8, -95, -25, 20, -15, 2
-14, 54, 32, -46, 33, -6, -9, 14
-7, 19, 62, -5, 7, -19, 20, 23
57, -5, -46, -61, -17, 6, 0, -6
-10, -55, -15, -22, -30, -55, -9, 16
6, 23, 27, 42, -28, 35, 36, -13
25, 66, -41, -85, -7, 86, -20, -32
-16, -46, 1, -5, -4, -16, -80, 15
7, -8, 38, 77, 0, 7, 4, 6
17, 12, -63, -39, 5, 11, 6, -36
31, -4, -69, -4, -10, 16, -5, -6
30, 16, 9, -49, -3, 11, -4, 19
6, -19, 35, -95, -1, -43, -27, -19
44, 13, 39, -31, -6, -4, 18, -4
-17, -8, -42, -2, -12, 17, 4, 23
-47, -15, 21, 50, -3, 13, -50, -1
16, -22, 51, -13, -14, 39, -31, -17
-48, -37, 4, -21, -52, 9, 27, -28
-33, 11, -19, 63, -51, 5, -15, -23
1, -29, -45, -17, -30, -19, -49, 11
-24, 12, 13, -29, 6, -33, -8, 20
24, -6, -58, 64, -6, 22, -6, 2
38, -69, -60, -16, -3, -27, 30, -4
25, -11, 17, -46, 15, 25, -11, 23
27, -11, -37, -16, -36, 51, -34, 14
-1, -10, -20, -86, 3, 9, 43, -12
-38, 8, 65, -23, 28, 60, 36, -2
-22, 22, -6, 12, -10, 7, 0, -32
2, -17, -2, -75, 4, -6, -39, -9
-9, -19, 77, -18, -30, -13, 15, 42
-24, 54, -17, 45, 30, -32, 47, -16
-5, 2, -6, -12, 31, 10, -41, -7
-8, -20, 17, -16, -68, 27, -27, -12
-42, 37, 2, 17, -21, -6, 29, -64
-11, 4, 60, 8, -18, -48, 52, -12
2, -35, -4, 32, -40, 41, -20, -3
-16, -51, -21, 12, 19, 27, -67, -14
-30, -27, -22, -28, -9, -16, 14, -23
-33, 8, -65, 22, -46, 60, 5, -26
12, -7, 34, 7, 6, 13, 26, 28
25, -29, 19, -17, -12, -9, 93, 32
16, -42, 29, 43, -24, 8, 43, 31
21, 5, 101, 27, -35, -2, 33, 12
11, -1, -63, -39, -34, 60, 39, -42
33, -14, -24, -3, -9, 37, -13, -2
43, 21, 45, 6, -16, -9, 31, 34
-17, -1, -20, 20, 29, 34, 49, 31
-35, 7, 9, 98, -14, 51, -74, 22
-1, 10, -39, -17, -38, 41, -64, 4
41, -18, 47, -34, -45, -11, 15, 42
61, -6, 88, 38, -52, -21, -37, 32
12, 13, -2, -53, 11, -19, -29, -51
-45, 8, 44, -21, -16, -23, -3, -28
-30, 31, 57, -34, -13, 3, -21, 14
33, 16, 48, -51, 17, -1, -8, -10
30, -24, 29, 52, 27, 19, -49, 16
-19, -24, -1, 13, -18, -31, -21, -36
38, -56, 59, 11, -54, -63, 56, -73
54, 6, 22, 53, 14, -5, 8, -6
-15, 12, 9, 3, -1, 8, -14, -22
8, -32, 65, 10, -8, -17, 38, -25
40, 39, -8, -3, 18, -33, -4, -3
34, -15, -71, -68, -1, 3, -57, -11
-14, -44, -29, 25, -6, 20, 8, -11
8, 36, 34, 51, -17, 21, 29, 2
53, -2, 30, -74, 5, 11, 24, 35
-16, -3, 40, 56, 2, 17, 25, 81
-36, 43, 38, 126, -22, 12, -17, 62
-18, -4, 26, 7, 2, -70, -37, -16
-33, 13, 42, 14, 21, -37, -41, -15
-3, -6, 36, -21, 29, 29, 19, 14
11, -22, 41, 21, 4, -28, 6, 39
-37, 44, -32, 54, -4, -42, -44, 22
-37, -16, -7, -72, 21, -10, 21, -15
-29, 41, 45, -80, -22, -17, 39, 27
-15, 59, -64, 9, -32, -12, 28, 23
1, -60, 25, 18, 8, -20, 34, 7
14, -5, 71, 69, 16, -26, -4, 28
25, -3, 45, 74, 0, 19, -24, 14
33, 7, 66, -41, 9, 37, 9, 6
50, 64, -92, -11, 17, -8, 27, 20
-37, 33, 31, -99, -66, 0, -10, 2
-37, 14, 71, 39, -52, 19, -47, -6
38, -16, -114, 186, 20, 16, -6, 30
-6, -3, 65, -142, -36, 28, 16, -20
-38, -33, 112, -39, -36, -52, -82, -36
-26, -31, -39, 41, 4, -74, -46, 35
-2, 33, -35, -105, -30, 18, 37, 12
24, -21, -34, 45, -9, -7, -27, 12
22, -26, -3, 7, -7, -31, -11, 56
16, 18, 22, -69, -16, 21, 24, 30
14, 22, 18, 31, 53, -20, -1, -4
25, 27, 47, -1, 26, -6, -4, 29
-10, -10, -8, -11, -28, -10, 11, 58
-34, -43, 29, 32, -20, -89, -3, 7
24, 5, 73, -35, -5, -36, -48, -22
13, 5, -40, 26, -6, 7, -4, -4
-17, -54, -12, 36, -37, -13, 66, 28
-26, -16, 102, -53, -42, 22, 31, 54
-5, -5, 80, -24, -31, 39, 19, 35
3, -8, -16, -37, 0, 14, 37, -29
-32, 21, -53, 1, 48, -63, -7, -43
-28, 0, -31, 3, 23, -82, -18, 28
-31, -3, 22, -53, -20, 27, -11, 32
1, 20, 88, -2, -18, 40, -43, -16
12, 1, -4, 28, -40, 1, -81, 12
-31, -46, -21, 73, -26, -14, -39, 69
4, -4, -31, 37, -28, -4, -4, -5
28, 31, -114, -21, -57, 22, -12, -42
-1, 14, 13, -26, 21, 12, 53, 41
21, -26, 16, -44, 8, 24, 14, 37
-10, -64, -18, 41, -33, -30, -7, -8
-14, 31, -75, -43, 23, -1, 18, -14
32, -2, -102, -103, 6, 17, -56, 17
-13, -60, 21, 5, -6, -30, -15, 24
-6, 44, -39, -35, 29, 55, 20, 17
-4, 1, 16, -29, 34, 12, 12, 10
-26, 4, 59, -52, 7, 21, 3, -2
20, 24, -9, -19, -2, 61, -3, 55
-20, -31, 19, 62, 35, -9, 30, 47
-13, 16, 21, -35, -1, -14, -9, 9
53, -19, 25, -10, -84, -58, -17, 14
-24, -37, -17, -32, -14, -2, -1, -5
-44, -32, 37, -83, 41, 34, 14, 38
8, -25, 82, 74, -35, -4, -6, 26
-30, 47, -27, 57, -30, 12, -1, -36
-60, 1, -9, -13, -18, 34, 39, 15
13, -16, 56, 48, 17, 42, -27, 36
43, -5, -49, 32, 56, -13, -40, -32
-15, -26, -80, 44, -30, 4, 3, 17
-8, 12, 58, 19, -14, -18, 41, 33
-34, -2, 31, -34, 5, -34, 25, -17
-72, -16, -13, -10, -27, 8, -11, 23
6, 6, 63, -58, 12, -33, 5, -15
-8, 28, 52, 32, -25, -13, -30, 17
-29, -6, 19, 112, 23, 4, -11, 47
42, -26, -31, -42, 5, -28, 20, -19
5, 32, -8, -17, -56, -41, -25, 24
-10, -38, 29, 51, 16, -45, 1, 27
-22, -45, -42, 33, -42, -1, -12, -2
-62, 55, -52, 20, -24, 60, -57, 7
-7, -4, -65, -72, -13, 30, -26, 8
-15, -8, -56, 58, -40, 13, -20, 19
-20, 25, -22, 59, 17, 39, 2, 1
2, 3, -38, -93, -36, -9, -21, 9
-18, 27, -12, -15, 6, 12, -5, 23
0, 13, 11, -101, 45, 22, 22, -33
-25, 0, -31, -51, -35, 0, -25, -30
-8, -18, -43, 125, -17, 37, 53, 22
22, -17, 20, -5, -34, 44, 42, -5
-35, 47, 42, -69, -57, 35, 3, -46
6, 52, -3, 38, 0, -32, 26, -42
26, -17, -48, 19, 1, -27, -47, -16
-23, -53, 13, -10, -27, 38, -44, -47
16, -39, 112, 88, -23, 0, 10, -17
26, -49, 94, 48, -2, 11, 18, 79
-10, -12, 17, -63, -65, 30, 0, -40
15, 21, -22, -19, -48, -1, 0, -68
7, -6, 22, -13, 53, 4, 37, 24
-23, 44, 3, -77, -27, 16, 24, -43
23, 67, 16, -35, -16, 30, -19, -2
26, 21, 85, 11, 55, 31, -20, 42
-2, -15, -44, 81, -13, 19, -44, -20
-33, -9, -59, 100, -37, 4, -61, 16
-22, 24, 72, 1, 10, 6, -10, 44
26, -49, 73, 15, -11, -2, 83, 39
-22, -47, 52, 36, -40, -43, 51, 47
-27, -25, 41, -27, 24, -31, -37, -9
21, -21, 21, -84, -9, 3, -1, -49
4, 94, -8, -52, -47, -12, 3, -29
3, 24, 1, 12, 16, -1, 14, -1
19, -31, 22, 37, 1, 20, -31, 7
4, 18, 63, 83, -26, -10, -72, 27
-12, -16, -42, 38, -11, -6, -29, 1
-24, -14, -127, -27, -12, 19, -10, -66
10, 2, 13, -5, 11, -3, -7, 2
32, 32, -46, -30, 16, 13, -42, 41
28, -8, -46, -27, -52, 27, -20, -32
26, 7, 46, 39, -36, 31, -14, -34
-32, 28, 38, -5, -15, -6, -34, 2
-5, -25, 66, -58, -15, -30, -13, -47
-2, 0, 87, -25, 28, 20, -3, -24
-31, -11, 95, -49, -16, -17, 21, 72
51, 11, -13, -69, -15, 2, 7, 20
4, -18, 11, -23, -13, -5, -1, 31
-41, -41, 58, -16, -26, -24, -2, 57
1, 13, 2, 42, -7, 47, -33, 7
18, -4, 19, 58, -22, -11, 17, 29
33, -6, -47, -33, 67, -12, 30, 19
2, 3, -16, 73, 35, -11, -14, 27
58, 33, -11, 135, -60, -10, -60, 23
67, 18, -75, -14, 1, 40, -37, -13
-4, 20, 22, -25, -31, -16, 64, -25
38, 43, 8, -21, -76, 10, -8, -21
20, 7, -63, -31, -32, 39, -67, 21
12, 10, -46, 40, 9, -18, -3, -18
31, 11, 1, 3, 35, -37, -4, -20
-17, -10, -16, -15, 25, -23, -34, -20
3, -29, -4, 5, -17, 15, -20, -37
14, -2, 36, -62, -53, -1, -5, 44
4, -14, -42, -29, -30, 0, 5, 34
-2, -26, 9, 53, -22, 49, 27, -13
-10, -8, 44, 42, -33, -23, 17, -31
8, -23, -4, 41, 7, -31, 27, -29
-7, 29, -24, -10, -9, 10, -10, 6
-5, 41, -69, -45, -17, -11, -89, -11
-4, 12, 30, -9, -2, 20, -33, -15
-17, -23, -17, -31, -4, -33, 3, 11
-9, -15, -98, 87, 41, -16, 16, 42
27, 53, 41, 119, 16, 48, 98, 35
54, 47, 42, -46, 12, -1, 29, 1
-29, 46, 17, -14, 26, 28, -48, -27
-70, -15, 2, 119, 6, 12, -44, -8
-12, -14, 53, 131, 26, 11, 50, 88
-6, 75, 57, 50, 8, 49, 94, 25
-48, 17, -17, 7, 11, -25, -55, -19
-55, 2, 52, -13, -22, -15, -29, 28
-4, -10, 40, -13, -35, -14, 12, -17
15, -35, 38, -1, -12, -54, -34, 18
6, 8, 69, 34, -7, -15, 13, -7
-30, 11, -7, 34, 73, -43, 24, -23
-41, 10, -50, -1, 63, -21, -12, 43
-8, -41, 36, -15, -21, 3, -68, 3
-27, -13, -15, -24, -22, -6, 5, -29
30, 74, -33, 13, -40, 37, 83, -3
27, 28, 113, 16, -37, -13, -8, 17
-7, 9, 61, 38, 15, 10, -20, 4
36, 6, 46, -3, 17, 45, 8, 14
-14, -5, 18, -35, -3, 20, 3, -32
39, 18, -57, 39, -37, 20, 28, -18
56, -28, 1, 0, -21, -47, -2, 76
-32, -8, -16, -56, 25, -24, -44, 15
1, -18, 4, -26, 24, 28, 29, 2
38, -67, 6, -4, 13, -5, -1, -8
9, 17, -33, 28, -2, -22, -60, 7
-42, -30, 71, 39, -1, -19, 16, 59
-11, -36, 80, 8, 15, -35, -43, -22
31, 64, 20, 2, 36, -26, -29, -23
43, 3, 7, -24, 0, 29, 9, -37
20, 20, -38, -41, -35, 30, -25, -49
-44, 25, 3, 9, -14, -9, 29, 34
14, -14, 20, 3, 1, -65, -29, -9
24, 26, -38, -14, 23, -51, -47, -16
-16, 18, 19, 3, -21, -9, -4, 22
12, 12, 96, -23, -33, -42, -46, 4
-38, -6, 47, -47, 11, -1, -3, 1
-28, -28, 32, -22, -17, 1, 15, -32
35, 8, -1, 20, -17, -47, -33, -5
13, 32, -38, 2, 39, 21, 35, -1
3, 28, 24, -20, 31, 4, 12, -53
0, 45, 32, -17, -41, -27, -11, -3
3, 5, 33, -29, -39, 21, 77, 74
-26, -42, -37, 50, -11, -16, 8, 9
-54, -20, 20, 26, -5, -24, -25, -13
-26, -16, 13, -80, -6, 13, -19, 29
-1, 23, -58, 15, -19, 21, -37, -25
21, 46, 67, -26, -15, -18, 41, 69
-21, -11, -7, -97, -53, -26, 39, 74
-35, -11, -49, 11, -50, 24, -10, -38
-14, 18, -15, 10, -5, 16, -10, 13
-34, 11, 22, 20, -16, 23, 5, 19
-20, 39, 40, -14, -30, 43, -11, 10
-37, 26, -20, -117, -3, -1, -14, 13
-76, -23, -21, -36, -1, -15, 9, 13
0, -23, -7, 38, -40, -8, -4, 22
24, -3, 47, -21, -13, -52, 2, -15
9, -1, 0, -76, 26, -15, 7, -11
98, -53, -22, 0, 10, 5, -3, 29
45, -23, -7, 23, 5, -14, -24, -9
-4, 25, -13, -8, -2, 16, -9, -36
-12, -1, 20, 48, -29, -24, 4, -14
-71, 9, 26, -10, -42, 14, -6, 40
-15, 31, 84, -18, -27, 43, 30, 32
5, 20, 68, 10, 6, 11, 24, -42
-14, 14, 46, 0, -28, 43, 21, 5
-23, 12, 18, -9, -57, -9, 36, -1
-11, -67, -17, -11, 2, 28, 17, 32
4, -72, 19, 52, 23, 50, 9, 46
-31, -26, 9, -51, -21, -77, 0, -70
9, -13, 74, -13, -25, -34, -24, -18
25, 24, 32, 45, 31, 21, -26, 8
-32, 14, -87, -59, 4, 1, -40, -50
-8, 41, -1, -26, -58, 30, -1, -14
34, 36, 21, -44, -23, 17, 32, 10
41, 7, -50, 14, 34, 20, -66, -2
38, 32, -48, 56, 11, 50, -54, 43
12, -2, -48, -52, -65, 28, -15, 40
-3, -33, 26, -45, -53, 4, -35, 1
-13, -9, 62, -7, 8, 29, -19, 76
-23, 33, -35, -59, -15, 17, -33, 46
-9, 17, -35, -7, -26, -17, 6, -59
-11, -53, 7, 54, -6, -38, -22, 4
7, -42, -8, -48, -30, -24, -46, -7
-6, 3, 15, 3, -6, 13, 24, -46
-29, 1, 52, 46, -26, -23, 28, 26
0, 4, -45, -45, -54, -20, 7, -32
-26, 0, -91, -10, 6, 29, -12, -41
-11, -4, 2, 62, -9, 8, -15, 27
7, -3, -28, -16, -49, -25, -10, 14
-2, -16, 2, -27, -53, -10, 3, 26
-21, -3, 88, 36, -36, -12, 57, 16
-21, 5, -7, -64, 8, -18, 19, 9
18, 7, -60, -2, -33, 2, -45, 31
-41, 42, 2, 81, -53, -21, 15, 10
-29, 17, -53, 17, 15, -4, -5, -17
33, -43, -81, -33, -23, 1, 16, -32
3, -30, 21, 18, -42, 0, 32, -40
-40, -29, 3, 71, 3, 40, -60, -8
-39, -44, -33, -67, -17, -20, -18, -15
-16, -6, -30, -46, -28, -8, 8, -42
-33, -12, 17, -10, -39, 49, 11, 25
-5, -35, 40, 12, -45, 1, 6, 39
12, -3, -67, 49, -24, -5, -35, -38
-22, 14, -8, -68, -14, 27, -17, -21
-10, 16, 40, -8, -14, 26, 52, 34
4, -15, -5, 82, 2, 1, 43, 14
-1, -25, 1, 64, 22, 3, -35, -22
7, -4, -45, 31, -23, 23, -14, -50
14, -11, 16, 23, -37, 15, -29, 19
-41, 2, 18, -10, 1, -16, -15, 44
-38, 18, -59, -60, 9, -18, 20, -41
16, 25, 49, 20, 2, -29, -40, 6
-38, 25, -12, -1, -13, -52, -8, 27
8, 5, -78, -29, 10, -12, 10, -1
43, 8, 29, 11, 19, -7, -15, 20
-23, 24, -59, -3, 11, 12, -7, 35
-23, -6, -4, 0, 16, 37, -5, 65
-30, -17, 19, 8, -17, -11, -1, 16
17, -5, -98, 42, -11, -15, 0, -11
36, -31, -74, -6, -11, -35, 7, 18
-40, -17, -72, -43, -24, -39, -9, -4
-29, -2, 62, 48, 30, -31, -7, 13
25, 16, 66, 33, 12, 9, -14, 15
-25, 60, -36, -52, -50, 12, -41, -36
-36, -4, -37, -62, 9, -55, -44, -5
36, -32, -96, -47, 74, 34, -24, -8
35, -18, -103, 12, -18, -10, -20, -46
-33, -14, -28, 24, -77, -39, -17, 11
-46, -3, 138, 136, 7, -10, 76, 59
-8, -117, 168, 264, -31, -123, 44, 54
-19, -63, 63, 57, -66, -18, -50, 14
-8, 36, 52, -113, -34, 9, -37, -15
6, -6, 86, -50, -45, -41, -11, -37
-12, 19, 39, -1, 10, -44, 32, -35
-5, -8, -39, -26, -17, -36, 4, 6
-25, -17, 65, -41, -46, 51, 17, 27
12, -37, 53, -50, 42, -52, 13, -4
38, -76, -45, -12, 28, -52, -15, 14
-19, 2, 74, 57, -32, -16, 49, 53
17, -9, 6, -27, -10, -52, -10, -50
17, -37, -40, -10, -29, 6, -27, -39
-31, 39, 72, 23, -46, -38, 3, 21
-41, -25, 33, -9, 6, -51, -49, -10
0, -32, 47, 54, -8, -12, 32, 19
57, 24, 3, -10, -25, -4, 45, -15
3, -18, -42, 33, 19, 24, -41, 3
11, -12, 41, 63, 6, 14, 42, 1
17, -40, 19, -48, -18, -14, 42, -18
-15, 28, -30, 3, -39, 18, -38, 3
-11, 64, 11, 2, -45, 5, 2, -50
-9, -8, 32, -11, 24, -25, 20, 12
21, 26, -20, 79, -3, 31, 1, -4
-8, 26, -97, -17, -20, -7, -15, -96
16, -30, -98, -34, 17, -59, 20, -15
33, -37, 49, 72, -56, -23, 28, 25
-31, 13, 90, 5, -42, -13, 20, 6
-35, -28, 30, -16, 11, -22, 35, 11
-38, -49, 100, -26, -42, -27, 19, -24
-10, -13, 7, -69, -61, -10, 10, -43
1, -27, -97, -30, 32, -5, -57, -15
-21, 4, 11, -21, 36, -12, -5, 22
32, -15, 17, -50, -18, -6, 15, 4
31, -10, 38, -1, 4, -25, -62, -21
-9, 16, 46, -4, -46, -37, 0, 8
-4, 24, -50, -42, -14, -13, -50, -24
-24, 69, 0, -59, 35, -2, -51, -47
-20, 12, 61, -84, -11, -9, 48, 2
0, -29, -9, -5, -41, -26, 44, -25
3, -12, -18, 11, -34, 0, 45, -25
20, 8, 20, -6, 41, 29, -9, 18
-9, 16, 9, -55, 38, -19, 2, -23
-10, 5, 2, -107, -20, -17, 25, -13
9, 1, 23, 38, -17, -28, -79, 33
12, -29, 49, 50, 12, -31, -9, -3
41, 17, 22, -55, 15, 20, 76, -10
-5, 8, 9, -3, -5, 17, -2, 10
-30, -65, 29, 1, 1, 17, 5, 12
-9, -22, -25, -4, 9, -8, 14, 12
-29, -30, -18, 25, 19, -17, 8, -4
-18, -16, 63, -8, -24, -18, 33, 45
-12, 49, 25, 2, -13, -30, 0, 73
-32, 28, -3, -17, 24, 23, 16, 8
-21, 10, -4, -21, -10, 51, -5, -18
-10, -5, 13, 27, -3, 54, -48, 11
-11, 18, 34, -39, -20, 16, 13, -4
-29, 30, -13, -59, 13, -9, -56, -86
15, -25, -10, 3, 45, 6, -62, -33
53, -6, -18, -25, 19, -14, 41, 45
7, 29, 4, -15, 16, -12, 16, -21
-10, -32, 49, -11, 14, -21, 40, 33
-33, -68, 2, -20, 39, -20, 48, 30
-29, -20, -21, -30, -30, 13, -34, -66
-29, 11, 19, -65, -85, -26, -5, 16
-26, -9, 19, 48, -39, -65, 21, 47
11, -16, -4, -22, -64, -14, -20, -31
-18, 17, 11, -149, -59, 29, 26, -43
-35, -3, -6, -42, -25, 50, -24, -12
2, 0, 0, -8, -26, 42, -53, -3
12, 19, 15, 15, 18, -20, 1, 11
-12, 0, -46, 4, 18, -31, -8, 11
16, -2, -75, -110, -2, -18, 39, -49
32, -24, -14, -93, 11, 15, -17, -29
7, -14, 30, -10, -1, 14, -54, 4
43, 8, 13, -48, -8, -18, 50, -40
31, 6, 16, -8, 7, 41, 70, -10
-47, -9, 50, 77, -8, 6, 52, 7
-6, -10, 44, 38, -46, -47, 0, 4
49, -22, 51, 140, 5, 1, -10, 27
7, -8, 56, 72, 4, -2, 34, -3
-16, 30, 29, -89, -53, -61, 8, -12
-48, 10, 16, -11, -3, -48, 21, 18
-33, -8, -25, -74, 21, 12, 21, 20
6, -11, -8, -4, 10, -8, -27, 25
-26, 47, -23, 14, -27, 17, -9, 14
-27, 42, -18, -48, -26, 2, 22, -17
-12, -11, 59, 48, 8, -95, 46, -4
10, 26, -7, -61, 3, -51, 34, 10
14, 10, -31, 29, 76, 25, -17, 15
-43, -23, 24, 51, 48, -13, 15, 24
-67, -28, 89, -133, -43, -68, 66, -11
-41, 1, 52, -63, -4, -31, 21, -43
-23, 22, -24, -4, -27, 22, -31, 5
15, -11, -10, -37, -23, 3, -13, 5
40, 11, -55, -104, 25, -10, -14, -11
-50, 52, 16, -104, -26, -2, 23, 13
-78, 12, 83, -52, -30, -29, 96, 3
-9, -37, 47, -45, -30, -9, 29, 0
24, 2, -10, -55, -35, 11, 21, 6
25, 9, -93, -32, 11, -6, 9, 48
5, 1, -34, -41, 6, 4, -21, 29
37, 29, 37, -35, -12, 9, 44, -4
-11, 2, 44, 37, -3, -21, -7, 9
-58, 15, 56, 18, 26, -56, 1, -10
24, 11, 46, 51, 33, 11, 17, -41
37, -11, 29, 33, 9, 15, -21, -16
-11, 19, -45, -82, 28, -36, -22, 29
-31, 9, -71, -28, 43, 11, -58, 21
-11, -9, -24, 29, -19, -2, -45, 30
-27, -32, -13, 16, -34, -4, -19, -4
-39, -17, -15, 46, 26, 16, -43, -11
-8, 7, -1, 15, -2, -14, -9, 36
-4, -17, 52, -44, -63, -17, 46, 44
-26, -6, 54, -12, -17, -26, -34, 37
-9, -22, 5, -15, 13, -30, -31, 36
-17, -15, -25, -43, -51, -11, 44, 32
-78, 70, 27, -28, -45, 1, 13, -8
4, 12, 41, -15, -32, -19, 5, -18
24, -46, -41, 54, -2, -2, -26, -11
-19, 8, -49, 16, 45, 52, -33, 67
14, -23, -1, -12, -57, -13, 32, 71
-12, -31, 6, 24, -18, -39, -5, -4
56, 0, -63, -89, 68, -4, -19, -8
45, -34, -94, -34, -10, -69, 5, -8
-11, -52, 7, -8, -25, -33, 4, 32
32, -18, 2, 17, -13, -5, -6, 15
-38, -23, -59, 58, 8, -93, -52, -5
-20, -44, 64, -51, 21, -48, 16, 32
44, -1, 1, 124, 6, -1, 107, 50
16, 18, 21, 87, 31, -83, 68, -16
-1, -87, 140, 49, 21, -132, 14, -37
-31, -119, 18, 117, 20, -18, 23, 34
6, 13, 28, -24, 39, 60, 1, -11
14, 30, 0, 23, 1, -25, 2, -15
-18, 6, 11, -36, 3, -14, 10, 49
13, 40, -26, -12, -21, 20, -63, 28
20, 12, -151, 48, -35, 7, -62, -3
51, 11, 24, -3, 18, 52, 12, 29
14, 11, 40, 50, 23, 3, 16, 41
-15, 0, -15, 24, 34, -30, -4, 28
23, 21, 13, 41, 18, 19, 19, 31
25, 5, -82, 29, 20, -14, -34, 2
3, 27, 31, -18, 7, 10, -70, -6
-24, 28, 12, 12, 25, 19, -23, -9
36, 27, -72, -67, 29, -25, -4, -3
10, 41, 51, -50, -65, 15, 17, -1
-56, 29, 31, 29, 27, 35, 13, 19
-13, 21, 28, -38, 57, 36, -13, 25
-7, -38, -18, -15, -4, 4, -37, -30
-23, -20, 12, 15, 30, -17, 19, 4
-38, 38, 113, -13, 12, -1, 94, -4
-4, 24, -32, 2, 33, 3, 25, -14
14, 0, -63, -34, 38, 6, 19, 67
-15, 26, 20, -59, 14, 40, 40, 14
19, 33, 53, 47, 12, 31, -32, -11
23, 23, 52, 46, 1, -29, -25, 51
7, 30, -66, -65, 60, 44, 9, -30
-14, -13, -42, 19, 59, 24, -14, -27
