-12, 52, 25, -30
-4, -13, -24, 12
27, -24, -3, 5
-50, 13, -7, 18
-59, -26, -16, 24
-22, 4, 33, -4
-11, 0, 4, 28
9, -37, 7, 27
1, -1, 30, 36
22, 3, -35, 20
26, 7, -30, 4
1, 3, -9, 20
-6, -20, -7, 13
13, 14, 2, -2
30, 1, -20, -51
-5, -33, -20, -20
-18, 4, -30, 44
-1, 9, -14, 14
29, -18, 42, -8
-17, -37, 10, 3
-35, -8, -34, -25
26, 23, -9, 3
-13, 1, 3, 6
0, -27, -4, -62
43, -38, 21, 7
42, 13, 29, -10
47, 21, -21, -46
8, -9, -34, 21
20, 8, -8, -7
2, 7, -13, -9
-46, 24, -12, 17
-17, 12, 10, 6
-5, -9, 25, 27
18, 25, 22, 65
22, -6, -2, -8
-8, -16, -14, -16
-23, -1, -37, 31
-10, -10, -27, -36
12, -11, 20, 0
28, 1, -21, 2
79, 51, -44, -17
36, 12, -3, 39
-5, -15, -8, -19
-4, -14, -24, -26
-43, -29, 12, -8
21, -7, 11, -20
-2, -33, -38, 62
-52, -18, -35, -14
10, 3, 0, -101
-26, 25, 0, 36
-2, 42, -27, 12
7, -6, 0, -40
-20, 8, -9, 74
15, 19, -27, -11
13, 22, -13, -22
70, 47, -23, 79
30, 9, 19, -43
1, -29, 20, 1
41, -14, 7, 96
45, 11, 30, 14
12, 9, 5, -24
-59, 13, -25, -22
5, 13, -10, -3
11, 8, 39, -22
11, 26, 34, -11
13, 27, 3, 23
-41, 18, -38, 7
-14, 17, -10, -20
-32, -10, 34, -36
12, -6, -31, -19
15, 28, -24, -11
-7, 41, 0, -7
28, -5, -23, -45
-12, -66, 15, -21
22, 7, 20, 61
22, 2, 0, 26
8, -32, 36, 23
